,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.3968793069166998,0.042037999822768186,1.3179150555640422,1.3684258111572798,1.3958262655335825,1.4245642591750831,1.4828126397723929,0.0009184823829789541
a_std,0.2676496958248788,0.03303297820821471,0.21163997690312317,0.24477241034962127,0.2645420927435641,0.28802263029411884,0.3461595049351429,0.0008931665305389021
a_subj.9,1.102979725263571,0.038944422249076065,1.0244194546403802,1.0776846546791032,1.103349552156285,1.1296992672395247,1.1777722009106597,0.0014250199625074535
a_subj.10,1.0790361283001837,0.03464197684540342,1.016037013412598,1.054904993808583,1.0776549449008503,1.1021660124710426,1.1516528094544738,0.0010603985599204192
a_subj.15,1.5257903040722889,0.050196249012873534,1.432020391383877,1.4908458287457733,1.524297745243073,1.5587610447753757,1.6292414070077479,0.0017384290508332012
a_subj.17,2.0179246092200325,0.07475535706525373,1.8827327574431103,1.9646034525670903,2.015571378753636,2.068065267204928,2.1740723910412405,0.0023409182488415845
a_subj.18,1.1813853418616986,0.03494872241722837,1.116457946891488,1.1567224186877927,1.1797307222896305,1.2052215447703167,1.2519469330453006,0.0009582295913364198
a_subj.20,1.5293596040593214,0.042691459236153875,1.448407943349237,1.5002741005806752,1.529097454616999,1.5582066729197628,1.6136915524163493,0.0010435627211998716
a_subj.22,1.0624482110445594,0.041813630613465276,0.9840719168869699,1.032802671899883,1.0618456967012004,1.0916388272134008,1.1452174164692708,0.0017958733151486003
a_subj.31,1.1791032225694165,0.03769784420757882,1.106702898284869,1.1529498808124938,1.1779535542819366,1.2046549261311588,1.25561720046153,0.0010465957499160797
a_subj.32,1.557417459892038,0.054409939938731285,1.4574332963690955,1.521912179820069,1.5535692700579662,1.5911779488136537,1.6710116422331498,0.0018103253840191687
a_subj.33,1.4900996518554566,0.045674887473499945,1.4039315268420884,1.4580345431056974,1.4887350632864336,1.5209380223218694,1.5849829850714912,0.0013198823062925637
a_subj.39,1.4589297250169952,0.04633594447483511,1.3737266384708997,1.4273550976046403,1.45708868786264,1.4875947646167667,1.5565433622703462,0.0012323271738986607
a_subj.44,1.376958555682707,0.04297744152081455,1.2961249510824275,1.3478179955398084,1.375443054453384,1.4047958106837357,1.4669727830540031,0.0012623140662043797
a_subj.47,1.6338303728420083,0.04947621618071568,1.54471722611156,1.5995677610908854,1.6320405176735735,1.6643359007479397,1.7391134404153945,0.0013598099506738114
a_subj.49,1.0824108925499707,0.030890249749265002,1.0220539091271141,1.0609745760639484,1.0821268411214702,1.1033852246226048,1.1411691427091508,0.0008798226057130411
a_subj.50,1.2886317591124754,0.043393410360556786,1.2082964077208178,1.2577109465596499,1.2877913597875772,1.317692598380651,1.3744456009395658,0.001484615139862087
a_subj.51,1.3561751980456367,0.0434254244994517,1.2698158274473879,1.3264887853479228,1.3556149448252373,1.3853353605679337,1.4392513602590407,0.0013281562891718228
a_subj.52,1.3478369839811626,0.04124373205749594,1.2693703843605377,1.3201405227353253,1.347252615729115,1.3747438649775208,1.4305218150198458,0.0010005251726711282
a_subj.53,1.5784870788916106,0.052484137729200915,1.4802175262260868,1.5419817861204872,1.5752548569733564,1.6131147944951307,1.6869117475220843,0.0014381245429110918
a_subj.57,1.8351744436367328,0.062185454553683815,1.7204502886231838,1.7919755949874137,1.8329407676290026,1.8762395732540778,1.9610466716999992,0.0020089940584727293
a_subj.58,1.319492142930494,0.04577594694905009,1.230906987751336,1.288947452517739,1.3190887711703343,1.34990632338368,1.4121674541541216,0.0014616483868358167
a_subj.59,1.6601271676851146,0.060452008513336306,1.5498991501109611,1.6162855922621482,1.657529275266549,1.7029053063826902,1.7783979153305154,0.002454527676006105
a_subj.62,1.1746090326740015,0.03476947288122541,1.1075667922449324,1.1501979357394263,1.1729937257468332,1.1988777609945214,1.2429788152812038,0.0010173053340808392
a_subj.64,1.157348264590093,0.03705496740611901,1.0875530585360806,1.132095908175662,1.1555596749634751,1.181574857186641,1.2332517863567252,0.0010219102039689214
a_subj.65,1.251067311239155,0.05123490702076289,1.1620503763067647,1.2139995361905733,1.2485354319628565,1.2842269710054577,1.3570955107785292,0.0020296021177216256
a_subj.67,1.5141231832413065,0.0459341540376017,1.428444345165595,1.481965293750621,1.5129630249629236,1.546408287518047,1.6050455934612096,0.0011968049650949322
a_subj.68,1.2767252011074313,0.052662194500295086,1.1811342471327,1.2401993355463532,1.2743998997193438,1.3127533229405022,1.381471778509093,0.0020730284372907186
a_subj.69,1.2028121124907931,0.035204845075796354,1.137607560175947,1.179072068879676,1.2015213146421373,1.22542320778661,1.2748709608746602,0.0009463626486988692
a_subj.71,1.6873088516283388,0.05556262287164495,1.5837696681540816,1.6498949306317023,1.685478154543369,1.7243873151249105,1.802285977251454,0.001715613966495296
a_subj.72,1.9132434833170378,0.06564851291182203,1.790595210579838,1.8674391646329234,1.9092391933013353,1.957036040346271,2.0517762124887238,0.001814553444863251
a_subj.74,1.6352969558455188,0.05217282216787801,1.536054746399384,1.5989325094648974,1.6337539189995685,1.6696077872360053,1.7411733400515021,0.0016590909539704554
a_subj.76,1.2182933463623322,0.03565545445719348,1.149460127045363,1.193954379319464,1.2174267171941175,1.2418985017867399,1.2901913398073974,0.0010435840909541665
a_subj.77,1.2504991307956268,0.03623151998881375,1.1803046060183533,1.2256998188654518,1.2492438849675715,1.2739026765543366,1.324689466928367,0.0008958937421830659
a_subj.78,1.2707095203468635,0.039766004497307925,1.1961227944602428,1.2414634383354457,1.270013667366697,1.2983866713192984,1.3488718179021366,0.0011671214322106034
a_subj.80,2.0527798216136803,0.061954163895703254,1.9340527312743472,2.009176391439022,2.0526082780244725,2.0958549075230994,2.1734767856530643,0.0016768491838153924
a_subj.83,1.0400459537972517,0.031862350784468925,0.9798483921611142,1.0174492076658823,1.039301594700944,1.0598157361321974,1.1072015947834684,0.0008961633542360252
a_subj.88,1.2491388639328531,0.04420723172592019,1.1648520449137385,1.2199296977492606,1.2472928514740158,1.2767140350384634,1.341744541081185,0.0013448304087418594
a_subj.90,1.1685009721952988,0.03657518721390465,1.0964852121916269,1.1434773916244256,1.1688124891752885,1.1927772272676838,1.2403322079077306,0.001088156238087484
a_subj.92,1.1211785420535438,0.06831377280089568,0.9923220450151876,1.0673312938480848,1.1269680619776548,1.1739647873688752,1.241835405881593,0.005239084760099192
