,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.370019749133306,0.04199321059840406,1.292197548487496,1.3416320126477235,1.3675339619935416,1.3974629881315974,1.4556134974174022,0.0008312101417759447
a_std,0.2719341863356179,0.03306975919747851,0.21328386771983843,0.2489184062873971,0.26939488837087033,0.2925254058182003,0.343516914900041,0.00083911157422065
a_subj.9,1.0920835291693398,0.040957751513354256,1.0124218080426364,1.064047425635552,1.0923811574377051,1.1203519492518743,1.1701718356793565,0.0015832133729443288
a_subj.10,1.076356797851719,0.03652933489789279,1.0084151785305826,1.0519805698767208,1.073303257027789,1.0986974515756152,1.1543533685444234,0.0011988072426242949
a_subj.15,1.419309972112505,0.040733238598082554,1.3425625001248007,1.3907958502442561,1.41838991086484,1.446485343183808,1.5018226429277652,0.0011184318096497435
a_subj.17,1.9782237692630902,0.07024597762477046,1.8492840466055078,1.9281548570643765,1.9744695957721032,2.024261581528527,2.1219294769624546,0.002118293288468346
a_subj.18,1.1533249170715345,0.03396247910945749,1.0915902178650583,1.1298636588860071,1.152138980755098,1.1762565453987877,1.2225741191319737,0.0010040682069925048
a_subj.20,1.5195956076747188,0.04447933881148125,1.4338731968089862,1.4893346374232261,1.5197716673654347,1.5498910985589105,1.6095649111013202,0.0012288204772853862
a_subj.22,1.056052947131856,0.041883427726204195,0.9820515208238823,1.0254171593260468,1.0543912840179943,1.0835573086307435,1.1419267152525956,0.0016622676423448603
a_subj.31,1.1673022559714274,0.036153841431872315,1.1000840671894359,1.1427260851292218,1.1662132438194117,1.1899854272660293,1.2426969115096795,0.0010560640418104546
a_subj.32,1.5345734865124425,0.052318826942877684,1.4371953170179321,1.498493290362028,1.5320346707622576,1.5688903965378944,1.6439443385629922,0.0014123218238194417
a_subj.33,1.4774492027190138,0.04602249127570297,1.3900811973263791,1.4465415396244496,1.476168048571759,1.5084635836409355,1.5702403420457025,0.0014001433567588297
a_subj.39,1.438369934230902,0.04701250456263277,1.350400180722417,1.4048134673324013,1.4377954203911367,1.4701740103106113,1.5350740730881376,0.001235581420672122
a_subj.44,1.3735196417769684,0.04464652277688607,1.2881689825559404,1.343605479700337,1.372162265650401,1.4034406290975734,1.4633856073335543,0.0013517119364768958
a_subj.47,1.6043019613572307,0.046411033204994824,1.5142754555451807,1.5734860488399465,1.6037515964012432,1.6344972802324036,1.7006683671759517,0.0011993084604258295
a_subj.49,1.0779204760920278,0.03249983693129581,1.0162998355436483,1.0551745100300212,1.0772812183722973,1.0997550215277423,1.1435912735265672,0.0008770831469397491
a_subj.50,1.3024744589434518,0.04314331812834554,1.222170906220453,1.2721897306138732,1.302388139399346,1.3320791860533598,1.3893435775506622,0.0013477312944289448
a_subj.51,1.3695198606516072,0.04018417501683436,1.2928399186963302,1.3427015508077953,1.3696015493935758,1.3962216276367496,1.452645290027259,0.0010643208748169232
a_subj.52,1.328156428668569,0.041504146690005586,1.250845001395508,1.299817902211782,1.327665686399433,1.3551825894257166,1.4137296243851127,0.0012290556350944126
a_subj.53,1.5801718634818793,0.053959104378333324,1.4763969192787776,1.5423018706622047,1.5799429318045572,1.6156251043464231,1.6880689564530316,0.001603204781855649
a_subj.57,1.812247608368994,0.057779300483507046,1.7050846839463913,1.7725940217756935,1.810229097455431,1.848343072843173,1.9312564129284966,0.001614088501674852
a_subj.58,1.3192788053886282,0.04800433787995695,1.2218355849078832,1.2868569410604582,1.3194522449312795,1.3502300883611908,1.418519199347093,0.001719968677679411
a_subj.59,1.631591644009869,0.06064408295118336,1.523874171173298,1.5881534255826082,1.6281795794058684,1.6721633790206798,1.7588705662028739,0.00227081703340086
a_subj.62,1.1759023959759412,0.03357322198978946,1.109725049382309,1.1537415863097442,1.1752497545905305,1.19749458733814,1.2431193714417645,0.000891829795056744
a_subj.64,1.15691111335534,0.036508844755435026,1.085517320518696,1.1318632413802858,1.1569895097658278,1.1823010296433152,1.2300513515013893,0.0012408971526843907
a_subj.65,1.176731526500138,0.03793813937273225,1.1039028943382068,1.1504856940810602,1.1753332085193542,1.2005300847109697,1.257568865670276,0.0010821395014164836
a_subj.67,1.4856766602640972,0.04789207411591941,1.3975869505763499,1.4523276516952461,1.4856482977509224,1.5176803356415751,1.58051284105409,0.001334992628863153
a_subj.68,1.2427481706746473,0.048542064385636186,1.1523129181818945,1.2095810278308095,1.239494416236308,1.2734703198337451,1.345748247081501,0.0018093065034373557
a_subj.69,1.203855207600905,0.0361457298084712,1.1362333682106551,1.1773667879900498,1.203392436755327,1.2285345726181964,1.276712013170186,0.0010489799952054873
a_subj.71,1.6329570006557934,0.04948635150528007,1.538407701013604,1.5978351635465526,1.6312654528989377,1.6654401936706016,1.7304535179709413,0.001260996677360897
a_subj.72,1.8988359744599907,0.06706367810836421,1.7709692699530624,1.853067027299025,1.8978401345517517,1.9418966724191744,2.0337935458079235,0.0020042650829522096
a_subj.74,1.6196355547043106,0.051790929844088514,1.5230909041821026,1.5840130441338884,1.6173367975660953,1.6540940137441882,1.7261120408520867,0.001706830577181589
a_subj.76,1.2087055943081615,0.034818640171956676,1.1433433285230008,1.1847116898636223,1.2083513504164596,1.2312356083445646,1.2790517131479777,0.0008794590884784456
a_subj.77,1.2207632061371996,0.03572484660475641,1.1539382677061987,1.196289531820235,1.2192136186355702,1.244080123052051,1.2929393671726659,0.0011104115177552167
a_subj.78,1.2556714279678056,0.038001695285115634,1.183455844329649,1.2305001085765632,1.2550436969420566,1.280848477844289,1.3338853539075703,0.0010835793224464743
a_subj.80,2.0436924234970664,0.060750719711079565,1.9250572156225987,2.0025179672203577,2.042977303970449,2.084984529295476,2.1674862104465715,0.0016843371605120862
a_subj.83,1.0372406254487863,0.030513544852942578,0.9796314006381128,1.0164939090076308,1.0367538964393685,1.0575607153588884,1.0995301255506538,0.0008181145412633935
a_subj.88,1.2111505010560493,0.040442860352073465,1.1313467565831372,1.183356202162661,1.211173245089047,1.2378552246157277,1.2905780158815485,0.0012208906362515663
a_subj.90,1.1671800036658353,0.03628611120263563,1.0995782695261331,1.141611561296403,1.1659895604693185,1.1914369152639004,1.242150635757512,0.0010518930232121936
a_subj.92,0.9681009994953943,0.03813885638467889,0.9017502402716149,0.9413702822295552,0.9664525830887845,0.9904900742479904,1.0518061360011661,0.001919290310968506
a_subj.93,1.7325153112301979,0.06680143742286421,1.6080865361572532,1.6855846075606888,1.730476260880813,1.779537814406982,1.8661035153162286,0.0023770872443056195
a_subj.95,1.279693971298309,0.045582173979980635,1.1984777277664227,1.24794682161288,1.2761957693063162,1.3091390255948543,1.3765793304653111,0.0016063592379891192
a_subj.97,1.3371367458786305,0.0406743392756977,1.2598699223791077,1.3093158273124679,1.3378204174602866,1.363874578643779,1.4176029445288498,0.0011483568405475139
a_subj.98,1.0467374214484075,0.03711184684225632,0.9839825051368902,1.019797486141446,1.0422652995825183,1.0699962837081094,1.1291771033835374,0.001289802952301486
v,0.8512293888760447,0.0494429842950932,0.7540089517581832,0.8165924519794506,0.8523925061290595,0.8837670392520227,0.9495950063305963,0.0010679686887634368
v_std,0.30929857463758176,0.04067787735902086,0.24119144378177826,0.2807568953944805,0.30522760027342805,0.3339343008404613,0.40061559304759753,0.0011116959265540893
v_subj.9,1.1812634798509358,0.11282675060271817,0.9556962463397931,1.1060627864871548,1.1824438353027604,1.2590067078631333,1.4014710667935513,0.002276084363484541
v_subj.10,1.1291334634068888,0.11330361059490854,0.9075742310698898,1.0528383950852327,1.1264959808851156,1.2056197713710057,1.3609791439945198,0.002199572581971927
v_subj.15,0.46861636076129926,0.08346372274135305,0.299968611769329,0.4107066690236005,0.4706490724808398,0.5245379154520405,0.6329474375242213,0.0016856860587755138
v_subj.17,0.8162347116502895,0.070380783140126,0.6802687725866846,0.768035611328777,0.8162246190688126,0.8603171608958352,0.9606236402127248,0.001411528129541282
v_subj.18,0.7001166986250281,0.10336021590270135,0.4896633962440098,0.6331852715324964,0.7018091398135374,0.765463893705947,0.8977043604537801,0.001957802025643778
v_subj.20,0.515386652419841,0.07783145165973605,0.35411319787163875,0.4638262950659162,0.5150196828398472,0.5662601458323119,0.6691879184703562,0.0014946669140482114
v_subj.22,1.2139577360240685,0.11769160658825105,0.987858393817699,1.1343117107237202,1.2164274114643454,1.2987559499633323,1.4465236571568933,0.0026739232569778096
v_subj.31,1.1229128187498543,0.10629639067597998,0.9158178812181372,1.0539985460116805,1.1223721923862215,1.19241672467778,1.3367755917776185,0.0024926638969822385
v_subj.32,0.8245517266833639,0.087189454470654,0.658134327045534,0.7645394962576074,0.8244738381395533,0.882541267015038,0.9964080323155697,0.001779881607198211
v_subj.33,0.9535951866764452,0.08692357604971981,0.7857982028483202,0.8933050090424752,0.9522833126933553,1.0138317556398668,1.1227352106120787,0.0020154421263562086
v_subj.39,1.0181048710510479,0.08949244882171004,0.8420874541181984,0.9583737665916265,1.0179516068486276,1.0769280662274319,1.194403266008704,0.002062359479497651
v_subj.44,1.2221109558739702,0.1012480658416435,1.0258193458946883,1.1562827357086825,1.2192591159798507,1.2903999118781133,1.422907619386753,0.0021874733648770297
v_subj.47,0.7064928164458685,0.07953270919136161,0.5473346263508241,0.6538649387950913,0.7063598159102231,0.7613257645248719,0.8594566528262266,0.0016736969508458794
v_subj.49,0.7088891569940643,0.11100144801408633,0.48793332261466343,0.6302849439088539,0.7114460663179843,0.7847998189668302,0.9204962106897026,0.0021775732591953873
v_subj.50,1.2505190903841723,0.10468661470843721,1.0429321428846179,1.1808005778860973,1.247359538893873,1.3208946148562397,1.4577807412813601,0.0022151048908429028
v_subj.51,0.4306789221147765,0.08761565674717031,0.2608154818093844,0.3701838049373792,0.4309016359442548,0.4931671015207391,0.5978607700573988,0.0017382269251199941
v_subj.52,1.1329861006546145,0.09894812556953848,0.9312163899196992,1.0680255443186697,1.1332946535901915,1.2024814401376713,1.3220041199317745,0.0020240374335183504
v_subj.53,1.1799165869252,0.09254417509191765,1.0007740505258307,1.1180268971564278,1.1794557902498448,1.2414800068844516,1.3664581728088798,0.0018657864745047267
v_subj.57,0.8944554898139926,0.07555795572525244,0.739730585631873,0.8461131781833686,0.8965530631742249,0.9453466524819155,1.0382917714880224,0.0017404009214036763
v_subj.58,1.02121436768207,0.09962753238413559,0.8268714500424283,0.9529788810695121,1.0198227779232918,1.0887751087135191,1.2187672968574432,0.0019252350509884266
v_subj.59,0.9068556855721643,0.081240988336025,0.7507729489489492,0.8488111716627104,0.9079248318860956,0.9619634744920184,1.0643798427057742,0.0017318810611275225
v_subj.62,0.866139854034056,0.09885038300303665,0.6744410400020826,0.8015069177047375,0.8624148565319054,0.932341234473379,1.0625076177316264,0.0019686636915335898
