,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.28,0.4055181921698333,0.09103915853466278,0.23358594686802903,0.3456529770447681,0.4046581289810418,0.4651188486399481,0.5860168332045641,0.0017279440900698517
v_subj.29,0.3616541681179074,0.09842800237926064,0.16638554813747025,0.2989152769524286,0.3588314713993217,0.42790818855208923,0.5530722174834883,0.0020879637546372372
v_subj.30,0.874132328330015,0.11069517980322048,0.6525521717478847,0.7978448101240602,0.8753818619841135,0.9516205428868735,1.0906038485365923,0.00245658288324142
v_subj.34,0.7077083369074353,0.10126633972634932,0.5140440211509215,0.6410534195584721,0.706362804391731,0.7763053980409614,0.9113987500787208,0.0019964178407207434
v_subj.35,0.8636318180573133,0.09821290642808639,0.6692406564997699,0.7972832735714541,0.8617912436557805,0.9306733172272569,1.0537510440302893,0.0020367085228090785
v_subj.36,0.5362861732850126,0.09802742971781431,0.34622945166646485,0.4669536166266065,0.5382724759505739,0.6022628058333308,0.7271328419969816,0.0019836836081714416
v_subj.37,0.7341130225525071,0.10045124366528901,0.531461870306366,0.6646683220513702,0.7332396059584145,0.8029015361303387,0.9270740888283622,0.002069358387349472
v_subj.38,0.4453171775369974,0.07767197353730178,0.28985160368727936,0.39233460711088686,0.4456575615244527,0.4999698516364862,0.5995387110446573,0.0015646042788002295
v_subj.41,0.7246762934752095,0.08736090303341706,0.556510169228197,0.6673956647399724,0.7241727012774202,0.7825621299731649,0.9012863037459569,0.001965178061194029
v_subj.42,0.1406343492315879,0.099119905049594,-0.05327659885808769,0.07337370999111759,0.1370855384134667,0.20677116010059948,0.33765337232087234,0.0023700979291715538
v_subj.43,1.1802429672862693,0.10123730074450782,0.9768687698315822,1.1125129889635152,1.1772023176539173,1.2473800616069912,1.3831716218068815,0.0020883406222268583
v_subj.46,0.25821800130170586,0.08913728597670845,0.07796511853389554,0.19960969875241888,0.2587201810112033,0.3189941787756756,0.4307083462242226,0.001714256197371887
v_subj.54,0.6895789353364268,0.07845512499307261,0.5395612099546351,0.6334430344215347,0.6904175438145036,0.7442873336312557,0.8453952311923643,0.0017084710602954904
v_subj.60,0.3550755069602267,0.11682159160667265,0.12055483748081974,0.2761557719051147,0.35728032508129576,0.4344211275910159,0.5878359730775978,0.002551401320618394
v_subj.61,0.7622642103837768,0.08068196653791798,0.605657369936965,0.7081722860429924,0.7624737913461374,0.8150733689149774,0.9228717656562051,0.0019305101012756665
v_subj.63,0.923346461546733,0.1554721716692192,0.6241802820734226,0.8202628428724081,0.9216902385601347,1.029280916044661,1.2290806193937414,0.0035852342556987353
v_subj.66,0.5236236489114079,0.09855626686827712,0.3326236869806096,0.457189831518533,0.5233492171282998,0.5908573932911461,0.7165354991163473,0.0019742089664737763
v_subj.75,0.3638387263096128,0.09840889902321699,0.17050126809854857,0.29720415150215607,0.36331719661224515,0.4307958459297359,0.5549152170354407,0.0017561253635707558
v_subj.79,0.3717582950594524,0.09584084409411521,0.18783439169355254,0.3082418415173711,0.3702719517812937,0.43789333719654927,0.5597382707415323,0.0020464096891041716
v_subj.81,0.3969196624677399,0.07239005085758717,0.25558352571726817,0.34784928559495065,0.39566075411240076,0.44616276704662144,0.5395475819425902,0.001434419122699105
v_subj.82,0.7379721160909121,0.11149683027699318,0.514420196408788,0.6644830391883938,0.7371184731989572,0.8137947062361279,0.9590377841350926,0.002238012773263819
v_subj.84,0.7917440869507074,0.10065940571347602,0.5918028094532439,0.7243182244196517,0.7893668727851034,0.8592890139775284,0.9861078016356242,0.0021370628893673154
