,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.61,2.13108471493685,0.11201522690094509,1.9343612627766553,2.0496204956397897,2.1244661014811625,2.203067711264355,2.375472321115713,0.0036581270757657185
a_subj.63,1.8449290392076036,0.1317530594801103,1.6105099839293349,1.755871101798729,1.837011636999039,1.9273507185053518,2.1280350926301064,0.003946342284152315
a_subj.66,2.141137026630158,0.14853413381974348,1.8804194682877962,2.0381247673719485,2.1290985233809856,2.23531625131076,2.4620033200932108,0.00594049330907488
a_subj.75,2.076043467424249,0.14202118596055643,1.827592209631387,1.9742857664845848,2.0636765522501053,2.1641098233020495,2.4023592972318006,0.006116849325132132
a_subj.79,2.091178806554797,0.11358231435657495,1.8781860769277157,2.0115829951878843,2.0870905720705366,2.164179160456757,2.3246459207149304,0.00369819418156419
a_subj.81,1.9488177716705792,0.1065682187168426,1.746825017314235,1.8767403648018663,1.94739871318661,2.017980630909129,2.1671134366627802,0.004180512436904866
a_subj.82,1.9260274893516012,0.12456086532907397,1.6987390068500217,1.8399258037313708,1.9203990352176015,2.0020688396278175,2.181580759210286,0.005434219989052724
a_subj.84,1.932930917700431,0.10142801792322631,1.7479278809048655,1.8614312720366855,1.9262733201685247,2.000700872279492,2.149519434673164,0.0031418300069371644
a_subj.85,1.9136573016928116,0.12538734550106617,1.6849325445360739,1.8228389157686395,1.915388285168377,1.9973528910514775,2.1543732763960266,0.005147522140298369
a_subj.86,1.8229969105343786,0.09870361956547506,1.6458423711648467,1.7559141478906706,1.816108876002932,1.885257185759204,2.0243206097664626,0.0033600352761480865
a_subj.87,2.035554328482142,0.15399655194107933,1.7759080134426135,1.9295381702195096,2.019264123662489,2.127106461191853,2.3971526921624293,0.007465815154410383
a_subj.89,2.151145337392665,0.11708210269999574,1.9411807959601033,2.0676547615154264,2.1452249537876704,2.2275117950947485,2.393725718574605,0.0038693329397030693
a_subj.91,3.073300280703763,0.9516346725372063,1.9898368651886909,2.264510941456356,2.7445916009042817,3.7809091577269367,5.19627277682634,0.08985149638954315
a_subj.94,2.0716562611301534,0.12417858951454605,1.8407915101207588,1.9860054889920413,2.064720261228036,2.150852654876238,2.3312528910019608,0.004277696881339385
a_subj.96,2.6456097646513803,0.34150042338794107,2.1537120695764784,2.4002319279847315,2.590178864115771,2.8196187899859346,3.586682178736536,0.02317324310157941
a_subj.99,2.833935038640431,0.4001745837180798,2.2057089385132036,2.5289961455980157,2.8037790555472357,3.0915802659818845,3.6823793517791708,0.029813253158666137
a_subj.100,2.00973089421581,0.1126616037897284,1.8043632398174114,1.9301450300820489,2.0077256023084793,2.0841650377975194,2.23552845408425,0.0037334823525624664
a_subj.101,1.8382673300606112,0.09820799893035603,1.6526170033431722,1.7715685120379603,1.8359999509001261,1.9021864634181698,2.050356789532342,0.0028751551633975866
v,0.8680221825588782,0.15746302217308933,0.5722748860880686,0.7594727912929308,0.8687166912905749,0.9708026340369758,1.1801025823875029,0.0044921991800493605
v_std,0.9923816209361838,0.12184001724669614,0.7900026746126296,0.9034817864924894,0.9815515093125272,1.066461520453502,1.2537690340880325,0.004155120162529136
