,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z,0.5554120056789988,0.006070141999865254,0.5435496274053027,0.5514072738967584,0.5555117984958312,0.5594952714975296,0.5671373739539544,0.00020085998394391773
z_std,0.12744183934852044,0.018535634545996094,0.09292634392552288,0.11456489398656786,0.12640263411161393,0.13970427661939566,0.16612615151998222,0.0007681955046343059
z_subj.12,0.5564442015888706,0.017688032364885767,0.5216568958436182,0.5444373129922996,0.556149289342476,0.5685894465489131,0.591319523333768,0.0005131008374080405
z_subj.13,0.5462546050814515,0.017608983305048703,0.5106631164543848,0.5342079018082677,0.5462360332123174,0.5582920210536702,0.5798693677786251,0.00042229948726205574
z_subj.14,0.5781757658287067,0.01723918898003556,0.5436497786531888,0.5667141025846447,0.5782857447096715,0.590197384052621,0.6101938421388908,0.00043971742876358746
z_subj.16,0.5226233629546332,0.018616152416396203,0.4853024347823365,0.5099921598486411,0.5228140501418436,0.5352184355931986,0.5591021745803954,0.000500434078645723
z_subj.21,0.5778646196567995,0.017856178853111887,0.5418662030439344,0.5660669537362512,0.5779390802021621,0.5904960159378908,0.6118839931478003,0.0005483616768970589
z_subj.23,0.6129488034560296,0.019550842188463768,0.5743134933344032,0.6004678679197082,0.6130450931827558,0.6260411099712202,0.6518825564050807,0.0007331825064314281
z_subj.24,0.5479490933553376,0.018040437711783087,0.512671210954666,0.5357978977234279,0.548066675828786,0.5599182727725843,0.5829814340219045,0.0005150100949069332
z_subj.25,0.5855864871906585,0.01985814185316469,0.5481352337064396,0.5721997806968326,0.5846155033143208,0.5990336065070564,0.6246312613358949,0.0009810836591194866
z_subj.26,0.5618011799504407,0.018909479544562097,0.5230622563701774,0.5494098823930648,0.5613749041207041,0.5742995298543435,0.5978040333057563,0.0006163221741665821
z_subj.27,0.5550192962564524,0.018257898230731536,0.5195510641655108,0.542665073584229,0.5551953262005489,0.567375677642218,0.5905916521211519,0.000552461980706486
z_subj.28,0.5410964217296332,0.020727430845107225,0.5002278598442326,0.5272447925434787,0.540950585902394,0.555121585087312,0.5802536794153633,0.0007170349191908125
z_subj.29,0.5799947800653207,0.02142623936199624,0.5397122162841952,0.5653110876577444,0.5794149046029089,0.5945575137907457,0.6239160504214442,0.0008315212329725565
z_subj.30,0.5589281435145715,0.0178686362152305,0.5235005244078851,0.5471212124028073,0.5590447940626492,0.570206386056904,0.5947962750790226,0.0004931904448495813
z_subj.34,0.5327087346764785,0.018769296914157328,0.49591037059846094,0.519956022341354,0.5330214971098381,0.5450411346183726,0.5700973821870361,0.0005712924432121255
z_subj.35,0.5504410928882074,0.0170786709211778,0.5173473961454762,0.5389878884587235,0.5505664154656625,0.5623009376334175,0.582889778225585,0.00040669904234424525
z_subj.36,0.5546479659878966,0.01865532068284108,0.5174761791153427,0.5428939729449308,0.5548754174534952,0.5669798396689729,0.5906434094370989,0.000546386018500031
z_subj.37,0.5804829029426908,0.01898940942119438,0.5419503914512548,0.5680810082645492,0.5807580204159762,0.5934691062767736,0.6173040945535547,0.0006740402727514023
z_subj.38,0.5589097657354651,0.01744116129837665,0.5240968594905802,0.5475425767283328,0.5592435944633355,0.5705185457320956,0.5933605556507976,0.0004433101014719097
z_subj.41,0.5332734110502894,0.017864330513730195,0.4974023599159295,0.5212526773345717,0.5336035367938222,0.5454386706029719,0.567040604892402,0.00050236289039826
z_subj.42,0.5734471832267973,0.017811603405714797,0.538889549929989,0.561303271254045,0.5733620980458244,0.5851831302403205,0.6098106203786727,0.0005077590749239352
z_subj.43,0.5488649121134158,0.018032717418011646,0.5121996165653802,0.536988504663177,0.5494232544127666,0.5611973832343797,0.5828107294084547,0.0005218867613867829
z_subj.46,0.5513811701835007,0.019085555163131176,0.5131912107842012,0.538449016999468,0.5522078987455474,0.5648310164452489,0.587248277824893,0.0005571865505640402
z_subj.54,0.5710108367148329,0.018146565753056097,0.5354423884948287,0.5588991599863599,0.5710417304814817,0.5827344913046935,0.6072815825446336,0.0005493184866444518
z_subj.60,0.608370528398606,0.022216268436165688,0.5664437393039236,0.5932230026885531,0.608110773791884,0.6232572694615242,0.6533056047871287,0.000757483520087405
z_subj.61,0.5591201575889441,0.0186509020635549,0.523003566249254,0.5463620971367082,0.559255172046024,0.5718808978427017,0.5952405209744864,0.0005894651559767431
z_subj.63,0.5487945374597791,0.02614815812913,0.49385702444542845,0.532263909764234,0.5503202679873408,0.56626687918286,0.5983700890102623,0.0009201337020869283
z_subj.66,0.5771443227337729,0.01936353907690175,0.5385452116274988,0.5642845224379358,0.5777358333816203,0.5901994703724158,0.6130728378154144,0.0006347978523026666
z_subj.75,0.4935196142310684,0.021092788976553298,0.4529799463381601,0.47900278393353146,0.49395700993150327,0.5077125279685163,0.5341460716286864,0.0008520555168372906
z_subj.79,0.4849348437045367,0.021633110140083792,0.4425137142886301,0.4707392391303739,0.48569006453509955,0.49929642453328515,0.5274404046802278,0.0007490114605934036
z_subj.81,0.5353844227457081,0.017551549913484017,0.5024571616113043,0.5235219445017054,0.5355873140413133,0.5477753105334745,0.5701583664490916,0.00042050192996030765
z_subj.82,0.5531828393179757,0.018069276180246202,0.5179222698873056,0.541262621155509,0.5529827538230206,0.5652531518027951,0.5885463801783919,0.00048057218181715017
z_subj.84,0.5196534753772233,0.01941291328770442,0.48176438000149185,0.506502579179903,0.5191839239473619,0.5324894323019119,0.5584685546041912,0.0005441226141240788
z_subj.85,0.562659702926722,0.019875624458421087,0.5234522814320338,0.5490823197816861,0.5629047358399587,0.5760347592184416,0.6019290012053675,0.0007486985059674362
