,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.62,2.2844736919088455,0.152217845352042,2.021880059421048,2.1762172341316193,2.276740226127667,2.376218210636548,2.6261550728587917,0.005745872307370713
a_subj.64,2.9863612228093035,0.44864990002490623,2.2947898060260528,2.652119793390858,2.9139103232926806,3.2611865246600065,4.0244983523597675,0.03652918450754149
a_subj.65,3.218041658816584,0.35154822391930746,2.6033331857856084,2.9815890897631987,3.191634346533511,3.4361703017013987,3.974834095468978,0.02443645528822066
a_subj.67,2.6840189216316053,0.30822816388831914,2.2117017854428997,2.4561493593188173,2.6464394866769645,2.86555311753948,3.4000452681698055,0.020421355067251262
a_subj.68,2.934394942761426,0.3475731039653962,2.3491063418876905,2.6790408502758316,2.904546624121381,3.168678414945448,3.672608649263276,0.02400965192185709
a_subj.69,2.0683808533245234,0.19251601422054468,1.7724053176546686,1.9370088444286695,2.044421786786536,2.169808109387271,2.5104550474449745,0.010971719383149553
a_subj.71,2.1705896258146984,0.18893547485476112,1.8515751110228016,2.0396874951669157,2.152807887712409,2.287381398577772,2.6070113243870927,0.011170526120634452
a_subj.72,2.5468800430808987,0.2367415798065618,2.1566422847852387,2.381130907278985,2.5190204564574987,2.684322392721189,3.102455310821695,0.013927310682125143
a_subj.74,1.9030742785691448,0.12627194498883504,1.6729109753493503,1.8140164921666462,1.8981209018093443,1.9847459153237992,2.163169642695026,0.005030829329286815
a_subj.76,1.8046387367730157,0.1525465988613463,1.538298393782109,1.7051207365041283,1.7921180892229238,1.8898205515676672,2.125925275411473,0.00765069352530121
a_subj.77,2.76375200077488,0.3687184171075213,2.1274952236792286,2.5035225794937555,2.7388885995965304,2.998486753407506,3.538818457923495,0.026055371214575806
a_subj.78,3.0313500894118968,0.3333169191509187,2.4248835328089,2.815389730498573,3.021849713792137,3.2433884322879276,3.7176750134134102,0.021376808797422375
a_subj.80,3.844121157008123,0.5433525777496011,2.9727186588640553,3.433702771326321,3.795494968350963,4.181079092145906,5.029865645119429,0.04197893896030635
